driverId,constructorId,grid,position,year,round,circuitId,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,age,experience,driversPointsBeforeRace,constPointsBeforeRace
2,2,15,7,2006,7,6,1,0,0,0,0,10610,2268,6.0,12.0
2,2,9,7,2006,8,9,1,0,0,0,0,10624,2282,8.0,14.0
2,2,13,7,2006,9,7,1,0,0,0,0,10638,2296,10.0,17.0
2,2,10,17,2006,10,19,1,0,0,0,0,10645,2303,12.0,19.0
2,2,11,8,2006,11,8,1,0,0,0,0,10659,2317,12.0,19.0
2,2,15,17,2006,12,10,1,0,0,0,0,10673,2331,13.0,20.0
2,2,10,3,2006,13,11,0,1,0,1,0,10680,2338,13.0,0.0
2,2,5,14,2006,14,5,1,0,0,0,0,10701,2359,19.0,19.0
2,2,3,8,2006,15,14,1,0,0,0,0,10715,2373,19.0,19.0
2,2,8,7,2006,16,17,0,0,0,1,0,10736,2394,20.0,26.0
2,2,9,8,2006,17,22,1,0,0,0,0,10743,2401,22.0,28.0
2,2,8,17,2006,18,18,0,0,0,0,0,10757,2415,23.0,29.0
2,3,7,19,2005,1,1,0,0,0,0,1,10162,1820,0.0,0.0
2,3,10,3,2005,2,2,0,0,0,0,0,10176,1834,0.0,4.0
2,3,4,16,2005,3,3,0,0,0,0,0,10190,1848,6.0,10.0
2,3,8,6,2005,4,21,1,0,0,0,1,10211,1869,6.0,13.0
2,3,17,10,2005,5,4,1,0,0,0,0,10225,1883,9.0,18.0
2,3,6,2,2005,6,6,1,0,0,0,0,10239,1897,9.0,21.0
2,3,1,2,2005,7,20,1,0,1,0,0,10246,1904,17.0,35.0
2,3,13,14,2005,8,7,1,0,0,0,1,10260,1918,25.0,43.0
2,3,15,19,2005,9,19,0,0,0,0,0,10267,1925,25.0,47.0
2,3,14,14,2005,10,8,0,0,0,0,0,10281,1939,25.0,47.0
2,3,14,12,2005,11,9,0,0,0,0,0,10288,1946,25.0,47.0
2,3,7,11,2005,12,10,0,0,1,0,1,10302,1960,25.0,47.0
2,3,12,6,2005,13,11,0,0,0,0,0,10309,1967,25.0,47.0
2,3,6,18,2005,14,5,0,0,0,0,0,10330,1988,28.0,52.0
2,17,15,16,2004,1,1,0,0,1,0,0,9798,1456,0.0,0.0
2,17,15,18,2004,2,2,0,0,0,1,0,9812,1470,0.0,0.0
2,17,18,15,2004,3,3,0,0,1,0,1,9826,1484,0.0,0.0
2,17,16,17,2004,4,21,0,0,0,0,0,9847,1505,0.0,0.0
2,17,15,18,2004,5,4,1,0,0,0,0,9861,1519,0.0,0.0
2,17,17,7,2004,6,6,1,0,1,0,0,9875,1533,0.0,0.0
2,17,13,10,2004,7,20,1,0,0,0,1,9882,1540,2.0,2.0
2,17,15,8,2004,8,7,1,0,0,0,0,9896,1554,2.0,2.0
2,17,16,12,2004,9,19,1,0,0,0,0,9903,1561,3.0,3.0
2,17,17,16,2004,10,8,1,0,0,0,0,9917,1575,3.0,3.0
2,17,15,15,2004,11,9,0,0,0,0,0,9924,1582,3.0,3.0
2,17,18,18,2004,12,10,1,0,0,0,0,9938,1596,3.0,3.0
2,17,16,12,2004,13,11,0,0,1,0,0,9959,1617,3.0,3.0
2,17,16,11,2004,14,13,0,0,1,0,0,9973,1631,3.0,3.0
2,17,20,14,2004,15,14,0,0,1,1,0,9987,1645,3.0,3.0
2,17,14,13,2004,16,17,1,0,0,0,0,10001,1659,3.0,5.0
2,17,16,13,2004,17,22,1,0,0,0,0,10015,1673,3.0,5.0
2,17,16,19,2004,18,18,0,0,0,0,0,10029,1687,3.0,5.0
2,15,7,15,2003,1,1,1,0,1,1,0,9434,1092,0.0,0.0
2,15,6,8,2003,2,2,0,0,0,0,0,9448,1106,0.0,3.0
2,15,12,20,2003,3,18,0,0,0,0,0,9462,1120,1.0,4.0
2,15,11,10,2003,4,21,0,0,0,0,1,9476,1134,1.0,8.0
2,15,14,10,2003,5,4,1,0,0,0,0,9490,1148,1.0,8.0
2,15,4,15,2003,6,70,0,0,0,1,1,9504,1162,1.0,8.0
2,15,14,11,2003,7,6,1,0,0,0,1,9518,1176,1.0,8.0
2,15,12,15,2003,8,7,1,0,0,0,1,9532,1190,1.0,8.0
2,15,20,8,2003,9,20,0,0,0,0,1,9546,1204,1.0,8.0
2,15,15,13,2003,10,8,0,0,0,0,0,9553,1211,2.0,9.0
2,15,16,17,2003,11,9,1,0,0,0,1,9567,1225,2.0,9.0
2,15,15,10,2003,12,10,1,0,0,0,0,9581,1239,2.0,9.0
2,15,11,9,2003,13,11,0,0,1,0,0,9602,1260,2.0,9.0
2,15,16,9,2003,14,14,1,0,0,0,0,9623,1281,2.0,9.0
2,15,13,5,2003,15,19,0,0,0,1,0,9637,1295,2.0,9.0
2,15,11,9,2003,16,22,0,0,0,0,0,9651,1309,6.0,19.0
2,15,10,19,2002,1,1,1,0,0,0,1,9063,721,0.0,0.0
2,15,7,5,2002,2,2,0,0,1,0,0,9077,735,0.0,0.0
2,15,9,14,2002,3,18,0,0,0,0,0,9091,749,2.0,3.0
2,15,7,10,2002,4,21,0,0,0,0,0,9105,763,2.0,3.0
2,15,8,4,2002,5,4,0,0,0,0,0,9119,777,2.0,3.0
2,15,5,16,2002,6,70,0,0,0,0,0,9133,791,5.0,8.0
2,15,15,8,2002,7,6,0,0,0,0,0,9147,805,5.0,8.0
2,15,7,12,2002,8,7,1,0,0,0,0,9161,819,5.0,8.0
2,15,9,7,2002,9,20,0,0,0,0,0,9175,833,5.0,8.0
2,15,10,6,2002,10,9,0,0,0,0,0,9189,847,5.0,9.0
2,15,10,7,2002,11,8,1,0,0,0,0,9203,861,6.0,10.0
2,15,10,6,2002,12,10,0,0,0,0,0,9210,868,6.0,10.0
2,15,8,9,2002,13,11,1,0,0,0,0,9231,889,7.0,11.0
2,15,18,10,2002,14,13,0,0,0,0,0,9245,903,7.0,11.0
2,15,15,10,2002,15,14,0,0,1,0,0,9259,917,7.0,11.0
2,15,10,9,2002,16,19,1,0,0,0,0,9273,931,7.0,9.0
2,15,12,7,2002,17,22,0,0,0,0,0,9287,945,7.0,11.0
2,15,10,4,2001,1,1,1,0,0,0,0,8699,357,0.0,0.0
2,15,11,17,2001,2,2,0,0,1,1,0,8713,371,3.0,4.0
2,15,9,3,2001,3,18,0,0,1,1,0,8727,385,3.0,4.0
2,15,12,7,2001,4,21,0,0,0,0,0,8741,399,7.0,8.0
2,15,10,6,2001,5,4,0,0,0,0,0,8755,413,7.0,8.0
2,15,6,9,2001,6,70,0,0,0,0,0,8769,427,8.0,9.0
2,15,16,22,2001,7,6,1,0,0,0,0,8783,441,8.0,12.0
2,15,11,20,2001,8,7,1,0,0,0,0,8797,455,8.0,12.0
2,15,10,17,2001,9,20,0,0,0,0,0,8811,469,8.0,15.0
2,15,9,6,2001,10,8,1,0,0,0,0,8818,476,8.0,15.0
2,15,9,6,2001,11,9,0,0,0,0,0,8832,490,9.0,16.0
2,15,7,21,2001,12,10,0,0,1,0,0,8846,504,10.0,19.0
2,15,7,6,2001,13,11,0,0,1,0,1,8867,525,10.0,19.0
2,15,14,18,2001,14,13,0,0,0,0,0,8881,539,11.0,20.0
2,15,8,11,2001,15,14,0,0,0,0,0,8895,553,11.0,20.0
2,15,6,6,2001,16,19,0,0,0,0,0,8909,567,11.0,20.0
2,15,10,9,2001,17,22,0,0,0,0,0,8923,581,12.0,21.0
2,20,15,9,2000,1,1,0,0,0,0,0,8342,0,0.0,0.0
2,20,19,19,2000,2,18,0,0,0,0,0,8356,14,0.0,0.0
2,20,22,19,2000,3,21,0,0,0,0,0,8370,28,0.0,0.0
2,20,17,18,2000,4,9,0,0,0,0,0,8384,42,0.0,0.0
2,20,19,16,2000,5,4,0,0,1,0,0,8398,56,0.0,0.0
2,20,18,8,2000,7,6,1,0,0,0,0,8426,84,0.0,0.0
2,20,21,20,2000,8,7,0,0,0,0,1,8440,98,0.0,0.0
2,20,16,12,2000,9,8,0,0,0,0,0,8454,112,0.0,0.0
2,20,13,15,2000,10,70,0,0,1,0,0,8468,126,0.0,0.0
2,20,13,12,2000,11,10,0,0,0,0,0,8482,140,0.0,0.0
2,20,19,21,2000,12,11,0,0,1,0,0,8496,154,0.0,0.0
2,20,14,20,2000,13,13,0,0,0,1,0,8510,168,0.0,0.0
2,20,20,13,2000,14,14,1,0,0,0,0,8524,182,0.0,0.0
2,20,16,9,2000,15,19,0,0,0,0,0,8538,196,0.0,0.0
2,20,16,18,2000,16,22,0,0,0,0,0,8552,210,0.0,0.0
2,20,19,21,2000,17,2,0,0,1,0,0,8566,224,0.0,0.0
2,2,9,10,2009,1,1,1,0,0,0,0,11646,3304,0.0,0.0
2,2,10,2,2009,2,2,0,0,1,1,0,11653,3311,0.0,0.0
2,2,11,12,2009,3,17,0,0,0,1,0,11667,3325,4.0,4.0
2,2,14,19,2009,4,3,1,0,0,0,0,11674,3332,4.0,4.0
2,2,13,7,2009,5,4,1,0,0,0,0,11688,3346,4.0,4.0
2,2,16,11,2009,6,6,1,0,0,0,0,11702,3360,6.0,6.0
2,2,11,11,2009,7,5,1,0,0,0,0,11716,3374,6.0,6.0
2,2,15,15,2009,8,9,0,0,0,0,1,11730,3388,6.0,8.0
2,2,11,10,2009,9,20,1,0,0,0,1,11751,3409,6.0,8.0
2,2,15,11,2009,10,11,0,0,0,0,0,11765,3423,6.0,8.0
2,2,11,11,2009,11,12,1,0,1,0,0,11793,3451,6.0,8.0
2,2,3,5,2009,12,13,1,0,0,0,0,11800,3458,6.0,9.0
2,2,15,7,2009,13,14,1,0,0,0,0,11814,3472,10.0,18.0
2,2,20,19,2009,14,15,1,0,1,0,0,11828,3486,12.0,20.0
2,2,4,6,2009,15,22,0,0,1,0,0,11835,3493,12.0,21.0
2,2,18,17,2009,16,18,0,0,1,0,1,11849,3507,15.0,24.0
2,2,8,5,2009,17,24,0,0,1,0,0,11863,3521,15.0,32.0
2,15,14,18,2010,15,15,0,0,0,0,0,12192,3850,0.0,21.0
2,15,11,8,2010,16,22,1,0,0,0,0,12206,3864,0.0,21.0
2,15,13,9,2010,17,35,0,0,0,0,0,12220,3878,4.0,31.0
2,15,15,17,2010,18,18,0,0,0,0,0,12234,3892,6.0,37.0
2,15,14,11,2010,19,24,0,0,0,0,0,12241,3899,6.0,38.0
2,4,18,12,2011,1,1,0,0,0,0,0,12374,4032,0.0,0.0
2,4,6,3,2011,2,2,0,0,1,0,0,12388,4046,0.0,15.0
2,4,16,12,2011,3,17,1,0,0,0,0,12395,4053,15.0,30.0
2,4,9,7,2011,4,5,1,0,0,0,0,12416,4074,15.0,32.0
2,4,24,8,2011,5,4,1,0,0,0,0,12430,4088,21.0,42.0
2,4,15,8,2011,6,6,1,0,0,0,0,12437,4095,25.0,46.0
2,4,9,20,2011,7,7,0,0,0,1,0,12451,4109,29.0,50.0
2,4,9,10,2011,8,12,1,0,0,0,0,12465,4123,29.0,60.0
2,4,16,8,2011,9,9,0,0,0,1,0,12479,4137,30.0,61.0
2,4,11,24,2011,10,20,0,0,0,1,0,12493,4151,34.0,65.0
2,4,14,23,2011,11,11,0,0,0,1,0,12500,4158,34.0,66.0
3,3,7,3,2008,1,1,0,0,0,0,0,8298,735,0.0,0.0
3,3,16,14,2008,2,2,0,0,0,0,1,8305,742,6.0,9.0
3,3,8,8,2008,3,3,0,0,1,0,0,8319,756,6.0,9.0
3,3,15,14,2008,4,4,1,0,0,0,0,8340,777,7.0,10.0
3,3,11,8,2008,5,5,1,0,0,0,0,8354,791,7.0,12.0
3,3,6,16,2008,6,6,0,0,0,0,0,8368,805,8.0,13.0
3,3,5,10,2008,7,7,1,0,0,0,0,8382,819,8.0,15.0
3,3,19,16,2008,8,8,0,0,1,1,0,8396,833,8.0,15.0
3,3,20,9,2008,9,9,0,0,0,0,0,8410,847,8.0,15.0
3,3,13,10,2008,10,10,0,0,0,0,0,8424,861,8.0,16.0
3,3,14,14,2008,11,11,0,0,0,0,0,8438,875,8.0,16.0
3,3,9,8,2008,12,12,1,0,0,0,0,8459,896,8.0,16.0
3,3,15,12,2008,13,13,0,0,0,1,0,8473,910,9.0,17.0
3,3,5,14,2008,14,14,0,0,1,0,0,8480,917,9.0,17.0
3,3,8,2,2008,15,15,0,0,0,0,0,8494,931,9.0,17.0
3,3,15,11,2008,16,16,0,0,0,0,1,8508,945,17.0,26.0
3,3,14,15,2008,17,17,0,0,1,0,0,8515,952,17.0,26.0
3,3,18,12,2008,18,18,0,0,0,1,0,8529,966,17.0,26.0
3,3,12,7,2007,1,1,1,0,0,0,0,7934,371,0.0,0.0
3,3,6,19,2007,2,2,0,0,0,0,0,7955,392,2.0,2.0
3,3,10,10,2007,3,3,0,0,0,0,0,7962,399,2.0,2.0
3,3,11,6,2007,4,4,1,0,0,0,0,7990,427,2.0,2.0
3,3,5,12,2007,5,6,0,0,0,0,0,8004,441,5.0,5.0
3,3,7,10,2007,6,7,1,0,0,0,0,8018,455,5.0,7.0
3,3,14,16,2007,7,19,1,0,0,0,0,8025,462,5.0,13.0
3,3,9,9,2007,8,8,0,0,0,0,1,8039,476,5.0,13.0
3,3,17,12,2007,9,9,1,0,1,0,0,8046,483,5.0,13.0
3,3,11,20,2007,10,20,0,0,0,1,0,8060,497,5.0,13.0
3,3,4,7,2007,11,11,0,0,0,0,0,8074,511,5.0,18.0
3,3,8,7,2007,12,5,1,0,0,0,0,8095,532,7.0,20.0
3,3,8,6,2007,13,14,1,0,0,0,0,8109,546,9.0,22.0
3,3,5,6,2007,14,13,1,0,1,0,0,8116,553,12.0,25.0
3,3,16,18,2007,15,16,0,0,0,1,0,8130,567,15.0,28.0
3,3,15,16,2007,16,17,0,0,0,1,0,8137,574,15.0,28.0
3,3,10,4,2007,17,18,0,0,0,0,0,8151,588,15.0,15.0
3,3,12,7,2006,1,3,0,0,1,0,0,7563,0,0.0,0.0
3,3,3,21,2006,2,2,0,0,0,0,0,7570,7,2.0,5.0
3,3,14,21,2006,3,1,1,0,0,0,1,7584,21,2.0,5.0
3,3,13,11,2006,4,21,1,0,0,0,0,7605,42,2.0,5.0
3,3,22,7,2006,5,20,0,0,0,0,0,7619,56,2.0,8.0
3,3,13,11,2006,6,4,1,0,0,0,0,7626,63,4.0,10.0
3,3,8,19,2006,7,6,1,0,0,0,0,7640,77,4.0,10.0
3,3,12,9,2006,8,9,1,0,0,0,0,7654,91,4.0,10.0
3,3,6,21,2006,9,7,1,0,0,0,0,7668,105,4.0,10.0
3,3,21,9,2006,10,19,1,0,0,0,0,7675,112,4.0,10.0
3,3,18,14,2006,11,8,1,0,0,0,0,7689,126,4.0,10.0
3,3,14,20,2006,12,10,1,0,0,0,0,7703,140,4.0,10.0
3,3,18,17,2006,13,11,0,1,0,1,0,7710,147,4.0,10.0
3,3,14,18,2006,14,5,1,0,0,0,0,7731,168,4.0,10.0
3,3,12,22,2006,15,14,1,0,0,0,0,7745,182,4.0,10.0
3,3,15,11,2006,16,17,0,0,0,1,0,7766,203,4.0,10.0
3,3,10,10,2006,17,22,1,0,0,0,0,7773,210,4.0,11.0
3,3,13,22,2006,18,18,0,0,0,0,0,7787,224,4.0,11.0
3,3,5,6,2009,1,1,1,0,0,0,0,8676,1113,0.0,0.0
3,3,4,8,2009,2,2,0,0,1,1,0,8683,1120,3.0,3.0
3,3,7,15,2009,3,17,0,0,0,1,0,8697,1134,3.5,3.5
3,3,9,9,2009,4,3,1,0,0,0,0,8704,1141,3.5,3.5
3,3,9,8,2009,5,4,1,0,0,0,0,8718,1155,3.5,3.5
3,3,6,6,2009,6,6,1,0,0,0,0,8732,1169,4.5,4.5
3,3,9,5,2009,7,5,1,0,0,0,0,8746,1183,7.5,7.5
3,3,7,5,2009,8,9,0,0,0,0,1,8760,1197,11.5,11.5
3,3,15,4,2009,9,20,1,0,0,0,1,8781,1218,15.5,15.5
3,3,5,4,2009,10,11,0,0,0,0,0,8795,1232,20.5,20.5
3,3,7,5,2009,11,12,1,0,1,0,0,8823,1260,25.5,25.5
3,3,10,8,2009,12,13,1,0,0,0,0,8830,1267,29.5,29.5
3,3,18,16,2009,13,14,1,0,0,0,0,8844,1281,30.5,30.5
3,3,3,11,2009,14,15,1,0,1,0,0,8858,1295,30.5,30.5
3,3,7,5,2009,15,22,0,0,1,0,0,8865,1302,30.5,30.5
3,3,7,16,2009,16,18,0,0,1,0,1,8879,1316,34.5,34.5
3,3,9,9,2009,17,24,0,0,1,0,0,8893,1330,34.5,34.5
3,131,5,5,2010,1,3,1,0,0,0,0,9026,1463,0.0,0.0
3,131,6,5,2010,2,1,0,0,0,1,1,9040,1477,10.0,18.0
3,131,2,3,2010,3,2,0,0,1,0,0,9047,1484,20.0,29.0
3,131,4,3,2010,4,17,0,0,0,1,0,9061,1498,35.0,44.0
3,131,8,13,2010,5,4,0,0,1,0,0,9082,1519,50.0,60.0
3,131,6,7,2010,6,6,0,0,1,0,0,9089,1526,50.0,72.0
3,131,6,5,2010,7,5,0,0,0,0,0,9103,1540,56.0,78.0
3,131,10,6,2010,8,7,1,0,0,0,0,9117,1554,66.0,100.0
3,131,12,10,2010,9,12,0,0,0,0,0,9131,1568,74.0,108.0
3,131,5,3,2010,10,9,1,0,0,0,0,9145,1582,75.0,109.0
3,131,9,8,2010,11,10,0,0,0,0,0,9159,1596,90.0,126.0
3,131,6,22,2010,12,11,0,0,0,0,0,9166,1603,94.0,132.0
3,131,14,6,2010,13,13,0,0,0,1,0,9194,1631,94.0,132.0
3,131,7,5,2010,14,14,1,0,0,0,0,9208,1645,102.0,146.0
3,131,7,5,2010,15,15,0,0,0,0,0,9222,1659,112.0,158.0
3,131,6,17,2010,16,22,1,0,0,0,0,9236,1673,122.0,168.0
3,131,5,24,2010,17,35,0,0,0,0,0,9250,1687,122.0,176.0
3,131,13,6,2010,18,18,0,0,0,0,0,9264,1701,122.0,188.0
3,131,9,4,2010,19,24,0,0,0,0,0,9271,1708,130.0,202.0
3,131,7,17,2011,1,1,0,0,0,0,0,9404,1841,0.0,0.0
3,131,9,12,2011,2,2,0,0,1,0,0,9418,1855,0.0,0.0
3,131,4,5,2011,3,17,1,0,0,0,0,9425,1862,0.0,2.0
3,131,3,5,2011,4,5,1,0,0,0,0,9446,1883,10.0,16.0
3,131,7,7,2011,5,4,1,0,0,0,0,9460,1897,20.0,26.0
3,131,7,11,2011,6,6,1,0,0,0,0,9467,1904,26.0,40.0
3,131,6,11,2011,7,7,0,0,0,1,0,9481,1918,26.0,40.0
3,131,7,7,2011,8,12,1,0,0,0,0,9495,1932,26.0,52.0
3,131,9,6,2011,9,9,0,0,0,1,0,9509,1946,32.0,58.0
3,131,6,7,2011,10,20,0,0,0,1,0,9523,1960,40.0,68.0
3,131,7,9,2011,11,11,0,0,0,1,0,9530,1967,46.0,78.0
3,131,5,6,2011,12,13,0,0,1,0,0,9558,1995,48.0,80.0
3,131,9,23,2011,13,14,1,0,0,0,0,9572,2009,56.0,98.0
3,131,7,7,2011,14,15,1,0,0,0,0,9586,2023,56.0,108.0
3,131,23,10,2011,15,22,1,0,1,0,0,9600,2037,62.0,114.0
3,131,7,8,2011,16,35,0,0,0,1,0,9607,2044,63.0,123.0
3,131,7,6,2011,17,68,1,0,1,0,0,9621,2058,67.0,127.0
3,131,7,6,2011,18,24,1,0,1,0,0,9635,2072,75.0,145.0
3,131,6,7,2011,19,18,1,0,0,0,0,9649,2086,83.0,159.0
3,131,7,12,2012,1,1,0,0,0,0,0,9761,2198,0.0,0.0
3,131,7,13,2012,2,2,0,0,0,1,1,9768,2205,0.0,0.0
3,131,1,1,2012,3,17,0,0,0,0,1,9789,2226,0.0,1.0
3,131,5,5,2012,4,3,1,0,0,0,0,9796,2233,25.0,26.0
3,131,6,7,2012,5,4,0,0,0,0,0,9817,2254,35.0,37.0
3,131,2,2,2012,6,6,1,0,0,1,0,9831,2268,41.0,43.0
3,131,5,6,2012,7,7,0,0,1,0,0,9845,2282,59.0,61.0
3,131,6,6,2012,8,12,1,0,0,0,0,9859,2296,67.0,69.0
3,131,11,15,2012,9,9,0,0,0,0,0,9873,2310,75.0,92.0
3,131,21,10,2012,10,10,1,0,0,0,0,9887,2324,75.0,98.0
3,131,13,10,2012,11,11,1,0,0,0,0,9894,2331,76.0,105.0
3,131,23,11,2012,12,13,1,0,0,0,0,9929,2366,77.0,106.0
3,131,6,7,2012,13,14,0,0,1,0,0,9936,2373,77.0,112.0
3,131,10,5,2012,14,15,1,0,0,0,0,9950,2387,83.0,126.0
3,131,13,24,2012,15,22,1,0,0,0,0,9964,2401,93.0,136.0
3,131,9,23,2012,16,35,1,0,0,0,0,9971,2408,93.0,136.0
3,131,10,11,2012,17,68,0,0,0,0,0,9985,2422,93.0,136.0
3,131,7,23,2012,18,24,0,0,0,0,0,9992,2429,93.0,136.0
3,131,17,13,2012,19,69,0,0,0,0,0,10006,2443,93.0,136.0
3,131,9,15,2012,20,18,0,0,0,1,0,10013,2450,93.0,136.0
3,131,6,20,2013,1,1,1,0,0,0,0,10125,2562,0.0,0.0
3,131,6,4,2013,2,2,0,0,1,1,1,10132,2569,0.0,10.0
3,131,4,19,2013,3,17,0,0,0,0,1,10153,2590,12.0,37.0
3,131,1,9,2013,4,3,1,0,0,0,0,10160,2597,12.0,52.0
3,131,1,6,2013,5,4,1,0,0,0,0,10181,2618,14.0,64.0
3,131,1,1,2013,6,6,1,0,0,0,0,10195,2632,22.0,72.0
3,131,4,5,2013,7,7,1,0,0,0,0,10209,2646,47.0,109.0
3,131,2,1,2013,8,9,0,0,1,0,0,10230,2667,57.0,134.0
3,131,11,9,2013,9,20,1,0,0,0,0,10237,2674,82.0,171.0
3,131,4,19,2013,10,11,1,0,0,0,0,10258,2695,84.0,183.0
3,131,4,4,2013,11,13,0,0,0,0,1,10286,2723,84.0,208.0
3,131,6,6,2013,12,14,0,0,0,0,1,10300,2737,96.0,235.0
3,131,2,4,2013,13,15,0,0,1,0,0,10314,2751,104.0,245.0
3,131,4,7,2013,14,35,0,0,0,0,1,10328,2765,116.0,267.0
3,131,6,8,2013,15,22,1,0,0,0,0,10335,2772,122.0,283.0
3,131,2,2,2013,16,68,0,0,0,0,0,10349,2786,126.0,287.0
3,131,3,3,2013,17,24,1,0,0,0,0,10356,2793,144.0,313.0
3,131,12,9,2013,18,69,0,0,0,0,0,10370,2807,159.0,334.0
3,131,2,5,2013,19,18,0,0,0,0,0,10377,2814,161.0,348.0
3,131,3,1,2014,1,1,0,0,0,0,0,10489,2926,0.0,0.0
3,131,3,2,2014,2,2,0,0,0,0,0,10503,2940,25.0,25.0
3,131,1,2,2014,3,3,0,0,1,0,0,10510,2947,43.0,68.0
3,131,4,2,2014,4,17,0,0,1,0,0,10524,2961,61.0,111.0
3,131,2,2,2014,5,4,1,0,0,0,0,10545,2982,79.0,154.0
3,131,1,1,2014,6,6,0,0,0,0,0,10559,2996,97.0,197.0
3,131,1,2,2014,7,7,0,0,0,0,0,10573,3010,122.0,240.0
3,131,3,1,2014,8,70,1,0,1,0,0,10587,3024,140.0,258.0
3,131,1,18,2014,9,9,0,0,0,0,1,10601,3038,165.0,301.0
3,131,1,1,2014,10,10,0,0,0,0,1,10615,3052,165.0,326.0
3,131,1,4,2014,11,11,0,0,0,1,0,10622,3059,190.0,366.0
3,131,1,2,2014,12,13,0,0,0,0,1,10650,3087,202.0,393.0
3,131,2,2,2014,13,14,0,0,0,0,0,10664,3101,220.0,411.0
3,131,2,21,2014,14,15,0,0,0,0,0,10678,3115,238.0,454.0
3,131,1,2,2014,15,22,0,0,0,0,0,10692,3129,238.0,479.0
3,131,2,2,2014,16,71,1,0,0,0,0,10699,3136,256.0,522.0
3,131,1,2,2014,17,69,1,0,0,0,0,10720,3157,274.0,565.0
3,131,1,1,2014,18,18,0,0,0,0,0,10727,3164,292.0,608.0
3,131,1,14,2014,19,24,1,0,0,0,0,10741,3178,317.0,651.0
3,131,2,2,2015,1,1,0,0,0,0,0,10853,3290,0.0,0.0
3,131,3,3,2015,2,2,0,0,0,0,0,10867,3304,18.0,43.0
3,131,2,2,2015,3,17,0,0,0,0,0,10881,3318,33.0,76.0
3,131,3,3,2015,4,3,0,0,0,0,0,10888,3325,51.0,119.0
3,131,1,1,2015,5,4,0,0,0,0,0,10909,3346,66.0,159.0
3,131,2,1,2015,6,6,0,0,0,0,0,10923,3360,91.0,202.0
3,131,2,2,2015,7,7,0,0,0,0,0,10937,3374,116.0,242.0
3,131,2,1,2015,8,70,0,0,0,0,0,10951,3388,134.0,285.0
3,131,2,2,2015,9,9,0,0,0,1,0,10965,3402,159.0,328.0
3,131,2,8,2015,10,11,0,0,0,0,0,10986,3423,177.0,371.0
3,131,2,2,2015,11,13,0,0,0,0,0,11014,3451,181.0,383.0
3,131,4,17,2015,12,14,0,0,0,0,0,11028,3465,199.0,426.0
3,131,6,4,2015,13,15,0,0,0,0,0,11042,3479,199.0,451.0
3,131,1,2,2015,14,22,0,0,0,0,0,11049,3486,211.0,463.0
3,131,1,18,2015,15,71,0,0,0,0,0,11063,3500,229.0,506.0
3,131,1,2,2015,16,69,0,0,0,0,0,11077,3514,229.0,531.0
3,131,1,1,2015,17,32,0,0,0,0,0,11084,3521,247.0,574.0
3,131,1,1,2015,18,18,0,0,0,0,0,11098,3535,272.0,617.0
3,131,1,1,2015,19,24,0,0,0,0,0,11112,3549,297.0,660.0
3,131,2,1,2016,1,1,0,0,0,0,0,11224,3661,0.0,0.0
3,131,2,1,2016,2,3,0,0,0,0,0,11238,3675,25.0,43.0
3,131,1,1,2016,3,17,0,0,0,0,0,11252,3689,50.0,83.0
3,131,1,1,2016,4,71,0,0,0,0,0,11266,3703,75.0,114.0
3,131,2,22,2016,5,4,0,0,0,0,0,11280,3717,100.0,157.0
3,131,2,7,2016,6,6,0,0,1,1,0,11294,3731,100.0,157.0
3,131,2,5,2016,7,7,0,0,0,0,0,11308,3745,106.0,188.0
3,131,1,1,2016,8,73,0,0,0,0,0,11315,3752,116.0,223.0
3,131,6,4,2016,9,70,0,0,0,0,1,11329,3766,141.0,258.0
3,131,2,3,2016,10,9,0,0,1,1,0,11336,3773,153.0,295.0
3,131,1,2,2016,11,11,1,0,0,0,0,11350,3787,168.0,335.0
3,131,1,4,2016,12,10,0,0,1,0,1,11357,3794,186.0,378.0
3,131,1,1,2016,13,13,0,0,1,0,1,11385,3822,198.0,415.0
3,131,2,1,2016,14,14,1,0,0,0,0,11392,3829,223.0,455.0
3,131,1,1,2016,15,15,0,0,0,0,0,11406,3843,248.0,498.0
3,131,2,3,2016,16,2,0,0,0,0,0,11420,3857,273.0,538.0
3,131,1,1,2016,17,22,0,0,0,0,1,11427,3864,288.0,553.0
3,131,2,2,2016,18,69,1,0,0,0,0,11441,3878,313.0,593.0
3,131,2,2,2016,19,32,1,0,0,0,0,11448,3885,331.0,636.0
3,131,2,2,2016,20,18,0,0,0,1,0,11462,3899,349.0,679.0
3,131,2,2,2016,21,24,1,0,0,0,0,11476,3913,367.0,722.0
4,4,11,4,2008,1,1,0,0,0,0,0,9727,2569,0.0,0.0
4,4,7,8,2008,2,2,0,0,0,0,1,9734,2576,5.0,5.0
4,4,10,10,2008,3,3,0,0,1,0,0,9748,2590,6.0,6.0
4,4,2,15,2008,4,4,1,0,0,0,0,9769,2611,6.0,6.0
4,4,7,6,2008,5,5,1,0,0,0,0,9783,2625,6.0,6.0
4,4,7,10,2008,6,6,0,0,0,0,0,9797,2639,9.0,9.0
4,4,4,16,2008,7,7,1,0,0,0,0,9811,2653,9.0,9.0
4,4,3,8,2008,8,8,0,0,1,1,0,9825,2667,9.0,9.0
4,4,6,6,2008,9,9,0,0,0,0,0,9839,2681,10.0,12.0
4,4,5,11,2008,10,10,0,0,0,0,0,9853,2695,13.0,15.0
